placement,match_id,augment0,augment1,augment2,Set7_Assassin,Set7_Astral,Set7_Bard,Set7_Bruiser,Set7_Cannoneer,Set7_Cavalier,Set7_Dragon,Set7_Dragonmancer,Set7_Evoker,Set7_Guardian,Set7_Guild,Set7_Jade,Set7_Legend,Set7_Mage,Set7_Mirage,Set7_Mystic,Set7_Ragewing,Set7_Revel,Set7_Scalescorn,Set7_Shapeshifter,Set7_Shimmerscale,Set7_SpellThief,Set7_Starcaller,Set7_Swiftshot,Set7_Tempest,Set7_Trainer,Set7_Warrior,Set7_Whispers,TFT7_Aatrox,TFT7_Aatrox_item0,TFT7_Aatrox_item1,TFT7_Aatrox_item2,TFT7_Anivia,TFT7_Anivia_item0,TFT7_Anivia_item1,TFT7_Anivia_item2,TFT7_AoShin,TFT7_AoShin_item0,TFT7_AoShin_item1,TFT7_AoShin_item2,TFT7_Ashe,TFT7_Ashe_item0,TFT7_Ashe_item1,TFT7_Ashe_item2,TFT7_AurelionSol,TFT7_AurelionSol_item0,TFT7_AurelionSol_item1,TFT7_AurelionSol_item2,TFT7_Bard,TFT7_Bard_item0,TFT7_Bard_item1,TFT7_Bard_item2,TFT7_Braum,TFT7_Braum_item0,TFT7_Braum_item1,TFT7_Braum_item2,TFT7_Corki,TFT7_Corki_item0,TFT7_Corki_item1,TFT7_Corki_item2,TFT7_Diana,TFT7_Diana_item0,TFT7_Diana_item1,TFT7_Diana_item2,TFT7_DragonBlue,TFT7_DragonBlue_item0,TFT7_DragonBlue_item1,TFT7_DragonBlue_item2,TFT7_DragonGold,TFT7_DragonGold_item0,TFT7_DragonGold_item1,TFT7_DragonGold_item2,TFT7_DragonGreen,TFT7_DragonGreen_item0,TFT7_DragonGreen_item1,TFT7_DragonGreen_item2,TFT7_DragonPurple,TFT7_DragonPurple_item0,TFT7_DragonPurple_item1,TFT7_DragonPurple_item2,TFT7_Elise,TFT7_Elise_item0,TFT7_Elise_item1,TFT7_Elise_item2,TFT7_Ezreal,TFT7_Ezreal_item0,TFT7_Ezreal_item1,TFT7_Ezreal_item2,TFT7_Gnar,TFT7_Gnar_item0,TFT7_Gnar_item1,TFT7_Gnar_item2,TFT7_Hecarim,TFT7_Hecarim_item0,TFT7_Hecarim_item1,TFT7_Hecarim_item2,TFT7_Heimerdinger,TFT7_Heimerdinger_item0,TFT7_Heimerdinger_item1,TFT7_Heimerdinger_item2,TFT7_Illaoi,TFT7_Illaoi_item0,TFT7_Illaoi_item1,TFT7_Illaoi_item2,TFT7_Jinx,TFT7_Jinx_item0,TFT7_Jinx_item1,TFT7_Jinx_item2,TFT7_Karma,TFT7_Karma_item0,TFT7_Karma_item1,TFT7_Karma_item2,TFT7_Kayn,TFT7_Kayn_item0,TFT7_Kayn_item1,TFT7_Kayn_item2,TFT7_LeeSin,TFT7_LeeSin_item0,TFT7_LeeSin_item1,TFT7_LeeSin_item2,TFT7_Leona,TFT7_Leona_item0,TFT7_Leona_item1,TFT7_Leona_item2,TFT7_Lillia,TFT7_Lillia_item0,TFT7_Lillia_item1,TFT7_Lillia_item2,TFT7_Lulu,TFT7_Lulu_item0,TFT7_Lulu_item1,TFT7_Lulu_item2,TFT7_Nami,TFT7_Nami_item0,TFT7_Nami_item1,TFT7_Nami_item2,TFT7_Neeko,TFT7_Neeko_item0,TFT7_Neeko_item1,TFT7_Neeko_item2,TFT7_Nidalee,TFT7_Nidalee_item0,TFT7_Nidalee_item1,TFT7_Nidalee_item2,TFT7_Nunu,TFT7_Nunu_item0,TFT7_Nunu_item1,TFT7_Nunu_item2,TFT7_Olaf,TFT7_Olaf_item0,TFT7_Olaf_item1,TFT7_Olaf_item2,TFT7_Ornn,TFT7_Ornn_item0,TFT7_Ornn_item1,TFT7_Ornn_item2,TFT7_Pyke,TFT7_Pyke_item0,TFT7_Pyke_item1,TFT7_Pyke_item2,TFT7_Qiyana,TFT7_Qiyana_item0,TFT7_Qiyana_item1,TFT7_Qiyana_item2,TFT7_Ryze,TFT7_Ryze_item0,TFT7_Ryze_item1,TFT7_Ryze_item2,TFT7_Sejuani,TFT7_Sejuani_item0,TFT7_Sejuani_item1,TFT7_Sejuani_item2,TFT7_Senna,TFT7_Senna_item0,TFT7_Senna_item1,TFT7_Senna_item2,TFT7_Sett,TFT7_Sett_item0,TFT7_Sett_item1,TFT7_Sett_item2,TFT7_Shen,TFT7_Shen_item0,TFT7_Shen_item1,TFT7_Shen_item2,TFT7_Shyvana,TFT7_Shyvana_item0,TFT7_Shyvana_item1,TFT7_Shyvana_item2,TFT7_Skarner,TFT7_Skarner_item0,TFT7_Skarner_item1,TFT7_Skarner_item2,TFT7_Sona,TFT7_Sona_item0,TFT7_Sona_item1,TFT7_Sona_item2,TFT7_Soraka,TFT7_Soraka_item0,TFT7_Soraka_item1,TFT7_Soraka_item2,TFT7_Swain,TFT7_Swain_item0,TFT7_Swain_item1,TFT7_Swain_item2,TFT7_Sylas,TFT7_Sylas_item0,TFT7_Sylas_item1,TFT7_Sylas_item2,TFT7_TahmKench,TFT7_TahmKench_item0,TFT7_TahmKench_item1,TFT7_TahmKench_item2,TFT7_Talon,TFT7_Talon_item0,TFT7_Talon_item1,TFT7_Talon_item2,TFT7_Taric,TFT7_Taric_item0,TFT7_Taric_item1,TFT7_Taric_item2,TFT7_Thresh,TFT7_Thresh_item0,TFT7_Thresh_item1,TFT7_Thresh_item2,TFT7_TrainerDragon,TFT7_TrainerDragon_item0,TFT7_TrainerDragon_item1,TFT7_TrainerDragon_item2,TFT7_Tristana,TFT7_Tristana_item0,TFT7_Tristana_item1,TFT7_Tristana_item2,TFT7_Twitch,TFT7_Twitch_item0,TFT7_Twitch_item1,TFT7_Twitch_item2,TFT7_Varus,TFT7_Varus_item0,TFT7_Varus_item1,TFT7_Varus_item2,TFT7_Vladimir,TFT7_Vladimir_item0,TFT7_Vladimir_item1,TFT7_Vladimir_item2,TFT7_Volibear,TFT7_Volibear_item0,TFT7_Volibear_item1,TFT7_Volibear_item2,TFT7_Xayah,TFT7_Xayah_item0,TFT7_Xayah_item1,TFT7_Xayah_item2,TFT7_Yasuo,TFT7_Yasuo_item0,TFT7_Yasuo_item1,TFT7_Yasuo_item2,TFT7_Yone,TFT7_Yone_item0,TFT7_Yone_item1,TFT7_Yone_item2,TFT7_Zoe,TFT7_Zoe_item0,TFT7_Zoe_item1,TFT7_Zoe_item2,_id
2,NA1_4388248045,TFT6_Augment_PortableForge,TFT7_Augment_CannoneerEmblem,TFT7_Augment_CannoneerHotShot,,,1.0,,2.0,,1.0,,1.0,2.0,1.0,,,,,1.0,,1.0,,,1.0,,,,,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,1.0,NegatronCloak,GuardianEmblemItem,ShimmerscaleHeartOfGold,,,,,2.0,MadredsBloodrazor,GuinsoosRageblade,OrnnInfinityForce,,,,,,,,,2.0,RedBuff,GargoyleStoneplate,Redemption,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,GuardianEmblemItem,CannoneerEmblemItem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ThiefsGloves,Redemption,FrozenHeart,,,,,,,,,,,,,,,,,,,,,,,,,2.0,TitanicHydra,,,4.0,TrainerSnax,None,None,2.0,StatikkShiv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA1_4388248045-s4tne0WoL-bMyDEDNQfGzvNPt_8OTSebMCZx8c6rThueW_vT2sAMbdVvjvXVn2-0iLvX9PxAbJRZ-Q
5,NA1_4388248045,TFT7_Augment_MikaelsGift,TFT6_Augment_Ascension,TFT7_Augment_RevelPartyTime,,,,,2.0,,1.0,,0.0,1.0,,,,0.0,,,,2.0,0.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,NegatronCloak,,,2.0,GuinsoosRageblade,RapidFireCannon,Deathblade,,,,,,,,,2.0,IonicSpark,ShimmerscaleHeartOfGold,RedBuff,,,,,,,,,,,,,,,,,,,,,,,,,2.0,LocketOfTheIronSolari,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,TrainerSnax,None,None,2.0,StatikkShiv,Deathblade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA1_4388248045-N934gu-neyfhx0ffcwqmEt9jcraPcegXSsie_o8VMMdXpK1q_L_lSIgWZQ7LhEN_BHLG_8_2pcPAbA
8,NA1_4388248045,TFT7_Augment_PandorasBench,TFT6_Augment_ThrillOfTheHunt2,TFT7_Augment_CavalierEmblem,,,,0.0,,2.0,,1.0,0.0,,1.0,1.0,1.0,,0.0,,,,,,0.0,,,0.0,0.0,,,,,,,,2.0,Morellonomicon,BrambleVest,CavalierEmblemItem,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,2.0,Shroud,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,,,,,3.0,GuinsoosRageblade,Quicksilver,BFSword,,,,,,,,,,,,,,,,,NA1_4388248045-LXJOPBkEqnxAVsAIyozB46C17-5yyH_x_uO4G8bJl3aUDcxgKaUiXvcQDd9JiZqL7mj7N9_bbxFCnA
1,NA1_4388345960,TFT7_Augment_GadgetExpert,TFT6_Augment_ComponentGrabBag,TFT6_Augment_Ascension,0.0,,1.0,,,,1.0,0.0,1.0,,1.0,2.0,0.0,,0.0,2.0,,,,1.0,,,,,,0.0,0.0,,,,,,2.0,StatikkShiv,StatikkShiv,ArchangelsStaff,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,UnstableConcoction,GuardianAngel,TitansResolve,,,,,,,,,,,,,2.0,GiantsBelt,FrozenHeart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,2.0,BrambleVest,WarmogsArmor,RedBuff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,2.0,AssassinEmblemItem,Quicksilver,FrozenHeart,,,,,,,,,NA1_4388345960-q4R1oL846csNpAv4dhaKkHEPdgwwYl6_VTbpsQJbAKbLbvekWNQbdI5xj4TUbVOz7J2VkhcEeO8vaw
5,NA1_4388345960,TFT6_Augment_CelestialBlessing2,TFT6_Augment_PortableForge,TFT7_Augment_EvokerEmblem,,1.0,1.0,1.0,0.0,,1.0,,2.0,,1.0,,0.0,,,1.0,,1.0,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,2.0,HextechGunblade,StatikkShiv,OrnnInfinityForce,1.0,,,,,,,,2.0,ZekesHerald,ZekesHerald,EvokerEmblemItem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,DragonsClaw,RedBuff,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,ThiefsGloves,LocketOfTheIronSolari,TitanicHydra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ArchangelsStaff,Bloodthirster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA1_4388345960-kHHPTupj9czYcNzP_XaBWknRfTZMkzwtMsG9jaM9tcGzVtfO-t_RV3sLWBmdrFmmAHkPTH_RCOh4YQ
8,NA1_4388345960,TFT6_Augment_Electrocharge2,TFT6_Augment_ComponentGrabBag,TFT6_Augment_SecondWind2,,,,1.0,,,1.0,,0.0,1.0,,1.0,0.0,0.0,,,,,,1.0,,,,,,,,3.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,DragonsClaw,InfinityEdge,UnstableConcoction,2.0,Bloodthirster,GuinsoosRageblade,TitansResolve,,,,,2.0,RedBuff,Redemption,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,1.0,,,,2.0,,,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA1_4388345960-00Zk5Ii6DoSWcHqb5-1dkF6kf8QEr0FlAM2ZrCbpYooA2cWLDm_Lz1vMLuXl6uqDg0SYsqcqb5g3FQ
7,NA1_4388345960,TFT7_Augment_JadeEternalProtection,TFT6_Augment_ComponentGrabBag,TFT7_Augment_FirstAidKit2,,1.0,,,,,1.0,0.0,1.0,0.0,,2.0,0.0,,,,,,,1.0,,,1.0,0.0,,,,,,,,,2.0,MadredsBloodrazor,StatikkShiv,TitansResolve,,,,,2.0,,,,1.0,Morellonomicon,ArchangelsStaff,Bloodthirster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,GargoyleStoneplate,Redemption,Quicksilver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,Chalice,RapidFireCannon,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA1_4388345960-LXJOPBkEqnxAVsAIyozB46C17-5yyH_x_uO4G8bJl3aUDcxgKaUiXvcQDd9JiZqL7mj7N9_bbxFCnA
4,NA1_4388345960,TFT6_Augment_Electrocharge2,TFT6_Augment_BlueBattery2,TFT6_Augment_CelestialBlessing2,0.0,,1.0,,,,1.0,,1.0,,2.0,2.0,0.0,,,2.0,,,,0.0,,,1.0,,,0.0,,,,,,,2.0,RabadonsDeathcap,LastWhisper,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,TitansResolve,Bloodthirster,MadredsBloodrazor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,2.0,Zephyr,RedBuff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,RecurveBow,Shroud,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA1_4388345960-jbVtdFrGtQyon-xZJMuX8wiJhDy5AcJawdeesj2oTo-r_878adTBd1chl9m1BhhJ0H50IJFUxnklLQ
2,NA1_4388345960,TFT6_Augment_ThrillOfTheHunt2,TFT7_Augment_DragonAlliance,TFT6_Augment_SalvageBin,,,,1.0,,,2.0,,,1.0,,,0.0,,,,,,,,1.0,,,,2.0,,,2.0,,,,,,,,,1.0,ArchangelsStaff,HextechGunblade,JeweledGauntlet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,GargoyleStoneplate,ShimmerscaleMogulsMail,RedBuff,,,,,2.0,TitansResolve,GuinsoosRageblade,Bloodthirster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Redemption,DragonsClaw,TitansResolve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,IonicSpark,Chalice,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA1_4388345960-PulV9gQuC0LfJaSNZVYm8bnd1t6iWCo-4OAHrXj-BNmSOI1-a5orcQSKQo49YhcDWi89uZwRGsIOuA
3,NA1_4388345960,TFT6_Augment_CelestialBlessing2,TFT7_Augment_MirageEmblem,TFT7_Augment_PandorasBench,,,1.0,,,2.0,1.0,0.0,,,2.0,,,,4.0,0.0,0.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,MirageEmblemItem,,,,,,,,,,,,,,,2.0,ArchangelsStaff,GuinsoosRageblade,Morellonomicon,,,,,,,,,,,,,,,,,,,,,,,,,2.0,MirageEmblemItem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,RedBuff,GargoyleStoneplate,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Bloodthirster,FrozenHeart,WarmogsArmor,2.0,,,,,,,,NA1_4388345960-9u0UJvfBvnFpPAZAkSehGvBEh84m6OjeOtoUM-FQSr35HKmafaTZSACdu5TmcwJG6XxeNhykPTCNNw
6,NA1_4388345960,TFT6_Augment_BlueBattery2,TFT7_Augment_SwiftshotEmblem,TFT6_Augment_Diversify2,,,,,,,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,1.0,,,2.0,1.0,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ShimmerscaleMogulsMail,WarmogsArmor,GargoyleStoneplate,,,,,,,,,,,,,3.0,ArchangelsStaff,UnstableConcoction,JeweledGauntlet,,,,,,,,,,,,,,,,,,,,,2.0,SwiftshotEmblemItem,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,IonicSpark,TitanicHydra,Shroud,,,,,,,None,None,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA1_4388345960-Rg7MCUvUsTUsx8ZXuHE6goh6ZIvzWEj5u8n6Je33PPMFiTB1t8qZ8F8UpttRsmeVgy6F_WQh7PRpBA
5,NA1_4388263903,TFT6_Augment_HyperRoll,TFT7_Augment_UrfsGrabBag2,TFT6_Augment_SalvageBin,,,,1.0,,1.0,1.0,0.0,0.0,,,,0.0,,3.0,0.0,0.0,,,,,,,,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,MadredsBloodrazor,GuinsoosRageblade,Morellonomicon,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ThiefsGloves,UnstableConcoction,SpearOfShojin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,PowerGauntlet,Chalice,MirageEmblemItem,,,,,,,,,,,,,2.0,,,,,,,,1.0,RecurveBow,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,TitanicHydra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Bloodthirster,GuardianAngel,SeraphsEmbrace,,,,,,,,,NA1_4388263903-76kgp5BXzJkvJI7UfYejaFbDif-AZNWsfQet2E8BjxvKcPOX_uvrsIkMv_XPMs7QZdOZX2qBlTlO-w
1,NA1_4388263903,TFT7_Augment_CannoneerEmblem,TFT6_Augment_BandOfThieves2,TFT6_Augment_JeweledLotus,,1.0,1.0,1.0,0.0,,1.0,,1.0,,1.0,,,2.0,,2.0,,,,,0.0,1.0,,,,1.0,,0.0,,,,,,,,,,,,,,,,,2.0,ArchangelsStaff,MadredsBloodrazor,MageEmblemItem,2.0,SpearOfShojin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,CannoneerEmblemItem,Bloodthirster,Shroud,2.0,ThiefsGloves,RapidFireCannon,Bloodthirster,,,,,,,,,,,,,,,,,,,,,,,,,2.0,FrozenHeart,,,2.0,InfinityEdge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,WarmogsArmor,TitanicHydra,GargoyleStoneplate,,,,,,,,,,,,,,,,,4.0,TrainerSnax,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ThiefsGloves,PowerGauntlet,LastWhisper,NA1_4388263903-lbBtu7Bzn35W6ely6YMSqRzY-BJt7CZpBCRnYnIHk5JuXNxvL5cfNGxZTrimr1LDWlyf8uaXqcUiiQ
4,NA1_4388263903,TFT6_Augment_MetabolicAccelerator,TFT7_Augment_MageEmblem2,TFT6_Augment_CyberneticUplink2,,0.0,,1.0,,,,,1.0,,1.0,,0.0,2.0,,1.0,,0.0,,,0.0,1.0,,,0.0,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,3.0,StatikkShiv,UnstableConcoction,SpearOfShojin,,,,,,,,,,,,,,,,,2.0,RedBuff,,,,,,,,,,,2.0,ThiefsGloves,RunaansHurricane,ArchangelsStaff,,,,,,,,,,,,,,,,,,,,,,,,,1.0,MageEmblemItem,,,,,,,,,,,2.0,Quicksilver,BrambleVest,WarmogsArmor,,,,,,,,,,,,,,,,,1.0,TrainerSnax,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,SeraphsEmbrace,HextechGunblade,,NA1_4388263903-fEKC62Bra6CNKPirPhOt6APNTXKt4rTJyM_yWpyg9zg4OZ9tMlJiyHgKSdYGlsGF0_lZu8UHXeWuLg
6,NA1_4388263903,TFT6_Augment_LudensEcho2,TFT7_Augment_CavalierForAllUnits,TFT7_Augment_ScalescornEmblem,0.0,,,1.0,,2.0,,,,,2.0,,,1.0,,,0.0,,2.0,,0.0,1.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,ArchangelsStaff,IonicSpark,Bloodthirster,,,,,,,,,,,,,,,,,,,,,2.0,RunaansHurricane,UnstableConcoction,,,,,,,,,,,,,,2.0,SpearOfShojin,ScalescornEmblemItem,JeweledGauntlet,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,GargoyleStoneplate,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,ZekesHerald,,,NA1_4388263903-q4R1oL846csNpAv4dhaKkHEPdgwwYl6_VTbpsQJbAKbLbvekWNQbdI5xj4TUbVOz7J2VkhcEeO8vaw
7,NA1_4388263903,TFT6_Augment_Electrocharge2,TFT6_Augment_HighEndShopping,TFT6_Augment_SunfireBoard,,1.0,1.0,1.0,,0.0,1.0,,0.0,,2.0,,0.0,1.0,,0.0,0.0,,,,0.0,1.0,,,0.0,,,0.0,,,,,,,,,,,,,,,,,1.0,MadredsBloodrazor,HextechGunblade,ArchangelsStaff,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,TitanicHydra,Redemption,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Shroud,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,GuardianAngel,,,NA1_4388263903-cMAthEzPagnPh4bSmwoBiGpDUY_a97UUZnW-hAEKY4oY7fnakx844qTMLu4Agd3ivFCXlongEwikyA
8,NA1_4388263903,TFT6_Augment_Featherweights2,TFT7_Augment_TomeOfTraits2,TFT6_Augment_ThrillOfTheHunt2,,,,1.0,,,,,,2.0,,,,,1.0,,0.0,,1.0,,,,,,,,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,DragonsClaw,RedBuff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Zephyr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,GuardianEmblemItem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,WarriorEmblemItem,TearOfTheGoddess,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,GuardianAngel,TitansResolve,GuinsoosRageblade,,,,,NA1_4388263903-PLq6sgKavmmYqJQnkjBWw1NXlAUq-N3j2R4HZsQNNEoIAPU_swHvmra770rCCmk7igHui_qGSWfHSQ
2,NA1_4388263903,TFT6_Augment_MetabolicAccelerator,TFT6_Augment_CelestialBlessing3,TFT6_Augment_ComponentGrabBag,,1.0,1.0,,,,1.0,0.0,1.0,,1.0,0.0,,0.0,0.0,2.0,,,,0.0,,,1.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,2.0,HextechGunblade,GuinsoosRageblade,ArchangelsStaff,2.0,GargoyleStoneplate,Shroud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,1.0,,,,2.0,IonicSpark,RedBuff,GargoyleStoneplate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,MadredsBloodrazor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,2.0,SeraphsEmbrace,MadredsBloodrazor,DragonsClaw,,,,,,,,,NA1_4388263903-Jn66nQYK18ZCx9G5JpBlLgYy2zW2Akiu8FVglE4UO-OOHMYOuuZ-k1Aab2hH4szI1pHne6bbsf-FtQ
3,NA1_4388263903,TFT7_Augment_ClutteredMind,TFT6_Augment_Diversify3,TFT6_Augment_Ascension,,1.0,1.0,1.0,,,1.0,0.0,1.0,,2.0,,,1.0,0.0,1.0,,,,,,,,,,1.0,0.0,0.0,,,,,,,,,,,,,,,,,1.0,HextechGunblade,ArchangelsStaff,ArchangelsStaff,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,RedBuff,IonicSpark,,,,,,,,,,,,,,,,,,2.0,TrainerSnax,None,None,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ThiefsGloves,GargoyleStoneplate,RedBuff,,,,,,,,,NA1_4388263903-Di4HQg_7O8nAMUVe66j5Z80ru6BxmgaLDnuerNbD9iTOwSaEXy5Cbbo2XPUNJhf0pnzjTzy0qrQbRA
