placement,match_id,augment0,augment1,augment2,Set7_Assassin,Set7_Astral,Set7_Bard,Set7_Bruiser,Set7_Cannoneer,Set7_Cavalier,Set7_Dragon,Set7_Dragonmancer,Set7_Evoker,Set7_Guardian,Set7_Guild,Set7_Jade,Set7_Legend,Set7_Mage,Set7_Mirage,Set7_Mystic,Set7_Ragewing,Set7_Revel,Set7_Scalescorn,Set7_Shapeshifter,Set7_Shimmerscale,Set7_SpellThief,Set7_Starcaller,Set7_Swiftshot,Set7_Tempest,Set7_Trainer,Set7_Warrior,Set7_Whispers,TFT7_Aatrox,TFT7_Aatrox_item0,TFT7_Aatrox_item1,TFT7_Aatrox_item2,TFT7_Anivia,TFT7_Anivia_item0,TFT7_Anivia_item1,TFT7_Anivia_item2,TFT7_AoShin,TFT7_AoShin_item0,TFT7_AoShin_item1,TFT7_AoShin_item2,TFT7_Ashe,TFT7_Ashe_item0,TFT7_Ashe_item1,TFT7_Ashe_item2,TFT7_AurelionSol,TFT7_AurelionSol_item0,TFT7_AurelionSol_item1,TFT7_AurelionSol_item2,TFT7_Bard,TFT7_Bard_item0,TFT7_Bard_item1,TFT7_Bard_item2,TFT7_Braum,TFT7_Braum_item0,TFT7_Braum_item1,TFT7_Braum_item2,TFT7_Corki,TFT7_Corki_item0,TFT7_Corki_item1,TFT7_Corki_item2,TFT7_Diana,TFT7_Diana_item0,TFT7_Diana_item1,TFT7_Diana_item2,TFT7_DragonBlue,TFT7_DragonBlue_item0,TFT7_DragonBlue_item1,TFT7_DragonBlue_item2,TFT7_DragonGold,TFT7_DragonGold_item0,TFT7_DragonGold_item1,TFT7_DragonGold_item2,TFT7_DragonGreen,TFT7_DragonGreen_item0,TFT7_DragonGreen_item1,TFT7_DragonGreen_item2,TFT7_DragonPurple,TFT7_DragonPurple_item0,TFT7_DragonPurple_item1,TFT7_DragonPurple_item2,TFT7_Elise,TFT7_Elise_item0,TFT7_Elise_item1,TFT7_Elise_item2,TFT7_Ezreal,TFT7_Ezreal_item0,TFT7_Ezreal_item1,TFT7_Ezreal_item2,TFT7_Gnar,TFT7_Gnar_item0,TFT7_Gnar_item1,TFT7_Gnar_item2,TFT7_Hecarim,TFT7_Hecarim_item0,TFT7_Hecarim_item1,TFT7_Hecarim_item2,TFT7_Heimerdinger,TFT7_Heimerdinger_item0,TFT7_Heimerdinger_item1,TFT7_Heimerdinger_item2,TFT7_Illaoi,TFT7_Illaoi_item0,TFT7_Illaoi_item1,TFT7_Illaoi_item2,TFT7_Jinx,TFT7_Jinx_item0,TFT7_Jinx_item1,TFT7_Jinx_item2,TFT7_Karma,TFT7_Karma_item0,TFT7_Karma_item1,TFT7_Karma_item2,TFT7_Kayn,TFT7_Kayn_item0,TFT7_Kayn_item1,TFT7_Kayn_item2,TFT7_LeeSin,TFT7_LeeSin_item0,TFT7_LeeSin_item1,TFT7_LeeSin_item2,TFT7_Leona,TFT7_Leona_item0,TFT7_Leona_item1,TFT7_Leona_item2,TFT7_Lillia,TFT7_Lillia_item0,TFT7_Lillia_item1,TFT7_Lillia_item2,TFT7_Lulu,TFT7_Lulu_item0,TFT7_Lulu_item1,TFT7_Lulu_item2,TFT7_Nami,TFT7_Nami_item0,TFT7_Nami_item1,TFT7_Nami_item2,TFT7_Neeko,TFT7_Neeko_item0,TFT7_Neeko_item1,TFT7_Neeko_item2,TFT7_Nidalee,TFT7_Nidalee_item0,TFT7_Nidalee_item1,TFT7_Nidalee_item2,TFT7_Nunu,TFT7_Nunu_item0,TFT7_Nunu_item1,TFT7_Nunu_item2,TFT7_Olaf,TFT7_Olaf_item0,TFT7_Olaf_item1,TFT7_Olaf_item2,TFT7_Ornn,TFT7_Ornn_item0,TFT7_Ornn_item1,TFT7_Ornn_item2,TFT7_Pyke,TFT7_Pyke_item0,TFT7_Pyke_item1,TFT7_Pyke_item2,TFT7_Qiyana,TFT7_Qiyana_item0,TFT7_Qiyana_item1,TFT7_Qiyana_item2,TFT7_Ryze,TFT7_Ryze_item0,TFT7_Ryze_item1,TFT7_Ryze_item2,TFT7_Sejuani,TFT7_Sejuani_item0,TFT7_Sejuani_item1,TFT7_Sejuani_item2,TFT7_Senna,TFT7_Senna_item0,TFT7_Senna_item1,TFT7_Senna_item2,TFT7_Sett,TFT7_Sett_item0,TFT7_Sett_item1,TFT7_Sett_item2,TFT7_Shen,TFT7_Shen_item0,TFT7_Shen_item1,TFT7_Shen_item2,TFT7_Shyvana,TFT7_Shyvana_item0,TFT7_Shyvana_item1,TFT7_Shyvana_item2,TFT7_Skarner,TFT7_Skarner_item0,TFT7_Skarner_item1,TFT7_Skarner_item2,TFT7_Sona,TFT7_Sona_item0,TFT7_Sona_item1,TFT7_Sona_item2,TFT7_Soraka,TFT7_Soraka_item0,TFT7_Soraka_item1,TFT7_Soraka_item2,TFT7_Swain,TFT7_Swain_item0,TFT7_Swain_item1,TFT7_Swain_item2,TFT7_Sylas,TFT7_Sylas_item0,TFT7_Sylas_item1,TFT7_Sylas_item2,TFT7_TahmKench,TFT7_TahmKench_item0,TFT7_TahmKench_item1,TFT7_TahmKench_item2,TFT7_Talon,TFT7_Talon_item0,TFT7_Talon_item1,TFT7_Talon_item2,TFT7_Taric,TFT7_Taric_item0,TFT7_Taric_item1,TFT7_Taric_item2,TFT7_Thresh,TFT7_Thresh_item0,TFT7_Thresh_item1,TFT7_Thresh_item2,TFT7_TrainerDragon,TFT7_TrainerDragon_item0,TFT7_TrainerDragon_item1,TFT7_TrainerDragon_item2,TFT7_Tristana,TFT7_Tristana_item0,TFT7_Tristana_item1,TFT7_Tristana_item2,TFT7_Twitch,TFT7_Twitch_item0,TFT7_Twitch_item1,TFT7_Twitch_item2,TFT7_Varus,TFT7_Varus_item0,TFT7_Varus_item1,TFT7_Varus_item2,TFT7_Vladimir,TFT7_Vladimir_item0,TFT7_Vladimir_item1,TFT7_Vladimir_item2,TFT7_Volibear,TFT7_Volibear_item0,TFT7_Volibear_item1,TFT7_Volibear_item2,TFT7_Xayah,TFT7_Xayah_item0,TFT7_Xayah_item1,TFT7_Xayah_item2,TFT7_Yasuo,TFT7_Yasuo_item0,TFT7_Yasuo_item1,TFT7_Yasuo_item2,TFT7_Yone,TFT7_Yone_item0,TFT7_Yone_item1,TFT7_Yone_item2,TFT7_Zoe,TFT7_Zoe_item0,TFT7_Zoe_item1,TFT7_Zoe_item2,_id
3,KR_6053929725,TFT6_Augment_ThrillOfTheHunt2,TFT7_Augment_CannoneerTrait,TFT6_Augment_CyberneticShell2,,,1.0,,2.0,,1.0,,1.0,1.0,1.0,0.0,,,,1.0,,1.0,,,1.0,,1.0,,,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,2.0,RapidFireCannon,Zephyr,,,,,,2.0,GuinsoosRageblade,LastWhisper,UnstableConcoction,,,,,,,,,2.0,RedBuff,ShimmerscaleDiamondHands,ArchangelsStaff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,LocketOfTheIronSolari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,ThiefsGloves,JeweledGauntlet,ArchangelsStaff,2.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,4.0,TrainerSnax,None,None,1.0,RunaansHurricane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KR_6053929725-8JmSk9oca5f4LJ5yfEV5Vxf5YBf06KiiixmayEHddmnPjayVdaplRz7jIibZsuaQw0jqRkYpyd3cyw
1,KR_6053929725,TFT6_Augment_TradeSector,TFT6_Augment_Featherweights1,TFT6_Augment_SalvageBin,1.0,1.0,,0.0,,,1.0,,0.0,1.0,1.0,0.0,,1.0,0.0,,,,,,0.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,2.0,SpearOfShojin,ArchangelsStaff,UnstableConcoction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,TitanicHydra,RedBuff,WarmogsArmor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,FrozenHeart,MageEmblemItem,InfinityEdge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,2.0,,,,,,,,2.0,,,,3.0,DragonsClaw,,,,,,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ThiefsGloves,FrozenHeart,GuardianAngel,KR_6053929725-PZ9simQRtRyehzgq3tbu8OvGky6UUj0TVsRxklYrRH34_jtP7PvCLcJxINUC3smekJZYJQy2-wi72A
6,KR_6053929725,TFT6_Augment_TargetDummies,TFT6_Augment_TinyTitans,TFT6_Augment_Ascension,,,,1.0,0.0,,1.0,,1.0,,,,,1.0,,0.0,,1.0,,,0.0,1.0,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,TitansResolve,Bloodthirster,DragonsClaw,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,Chalice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Morellonomicon,SpearOfShojin,,,,,,,,,,1.0,RedBuff,Redemption,,,,,,,,,,,,,,,,,,3.0,TrainerSnax,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,KR_6053929725-QRg5-_ttSGKfomvhtz5NnZpQkKZnH36h-C5ySNUp_obkhN7RTpnzYJr1l4uNcFEYb-sgTlR55KR4Pw
1,KR_6054177788,TFT7_Augment_MirageHallucinate,TFT6_Augment_ThrillOfTheHunt1,TFT6_Augment_SunfireBoard,,,,1.0,,0.0,1.0,,,1.0,,,,,3.0,,0.0,,0.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,GuinsoosRageblade,StatikkShiv,JeweledGauntlet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,3.0,HextechGunblade,RedBuff,,2.0,RapidFireCannon,GuardianAngel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,GuinsoosRageblade,Quicksilver,TitansResolve,,,,,KR_6054177788-E1ANNMYip3M20EA-FA66dnuBbY9t7bsETlY60b8uH1ZHbAy7Yuye70Q891qOggqwG7xcosDR-rw9Ng
3,KR_6054177788,TFT7_Augment_UrfsGrabBag1,TFT6_Augment_SecondWind1,TFT6_Augment_ThrillOfTheHunt2,,,,1.0,1.0,,1.0,,1.0,,,,,1.0,,0.0,,1.0,,,0.0,1.0,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,MadredsBloodrazor,SparringGloves,,,,,,,,,,,,,,,,,,2.0,Bloodthirster,GuinsoosRageblade,TitansResolve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Morellonomicon,MageEmblemItem,SpearOfShojin,,,,,,,,,2.0,Zephyr,RedBuff,,,,,,,,,,,,,,,,,,4.0,TrainerSnax,None,None,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,BrambleVest,,,KR_6054177788-TFJG0k01N-wVX_jCI_ryhGQV1h9JciVG3ko9fS9DQE4btGiU2h4Q0OvHMAJl2awYl8jlqzZ5F1ZOeg
8,KR_6054177788,TFT7_Augment_MageEmblem,TFT6_Augment_Weakspot,TFT6_Augment_PortableForge,,0.0,1.0,,0.0,,1.0,,1.0,0.0,1.0,0.0,0.0,1.0,,1.0,,1.0,,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,2.0,RedBuff,OrnnEternalWinter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,PowerGauntlet,GuinsoosRageblade,InfinityEdge,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ArchangelsStaff,ShimmerscaleGoldmancersStaff,MageEmblemItem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,SeraphsEmbrace,,,KR_6054177788-wci9YQORpGez-lsrSS-zFhgnYnOHZUgzY4CyxH9gVgac0Qt_qHPiuYqqlt2ImYt0KZRHvBQpcS7OuA
6,KR_6054177788,TFT6_Augment_TargetDummies,TFT7_Augment_ShimmerscaleEmblem,TFT6_Augment_SecondWind2,1.0,,,,,,1.0,0.0,,1.0,,,,0.0,1.0,,0.0,,,0.0,3.0,1.0,,,,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,DragonsClaw,ShimmerscaleDeterminedInvestor,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,FrozenHeart,,,,,,,2.0,Redemption,ShimmerscaleEmblemItem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,Bloodthirster,ShimmerscaleGoldmancersStaff,MadredsBloodrazor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,1.0,Bloodthirster,ShimmerscaleDravensAxe,,,,,,1.0,StatikkShiv,ShimmerscaleGamblersBlade,,KR_6054177788-5mHlTp6QhxMrosSXIG99nFR-t59eka54msaS2kIXHmr6Cxa8ijiMHOu7X8zf_aLXnVFKt1w1TE9tVg
5,KR_6054177788,TFT6_Augment_SecondWind2,TFT6_Augment_Weakspot,TFT6_Augment_JeweledLotus,,,,1.0,,,1.0,,,1.0,,1.0,,0.0,,,,,,1.0,,,1.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,Bloodthirster,MadredsBloodrazor,FrozenHeart,2.0,GuinsoosRageblade,ArchangelsStaff,Quicksilver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Redemption,RedBuff,Redemption,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,2.0,RedBuff,,,,,,,,,,,2.0,,,,2.0,,,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KR_6054177788-Z4IjCsUt5rHvFeZWmVdFZKpnI_UGi0o0JXLemoduT3LbaWr-bJjmbxh2lzwTKnqCFHcMcj9J-UYMdQ
4,KR_6054177788,TFT7_Augment_DragonmancerEmblem,TFT6_Augment_PandorasItems,TFT6_Augment_CelestialBlessing2,,,1.0,,,,1.0,0.0,1.0,,1.0,2.0,0.0,,0.0,3.0,,,,0.0,,,1.0,,,0.0,0.0,,,,,,2.0,ArchangelsStaff,Morellonomicon,GuardianAngel,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,Bloodthirster,TitansResolve,TitansResolve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Redemption,GuinsoosRageblade,,,,,,2.0,ThiefsGloves,IonicSpark,IonicSpark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,1.0,MysticEmblemItem,,,,,,,,,,,KR_6054177788-dy1JvTE_KhEscbUUom36OfqXn6LuBbp9wJEF8en-llu7uufL7Iv2FLnyn9ZsGCQG77p_ONey7YG0Sw
7,KR_6054177788,TFT6_Augment_ThreesCompany,TFT6_Augment_CelestialBlessing1,TFT7_Augment_EvokerEmblem,,1.0,,1.0,,,1.0,,2.0,,,,,1.0,,1.0,,0.0,,,0.0,1.0,,,,0.0,,0.0,,,,,,,,,,,,,,,,,1.0,SpearOfShojin,Morellonomicon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,SparringGloves,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,Bloodthirster,IonicSpark,TitansResolve,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,SpearOfShojin,EvokerEmblemItem,,KR_6054177788-PZ9simQRtRyehzgq3tbu8OvGky6UUj0TVsRxklYrRH34_jtP7PvCLcJxINUC3smekJZYJQy2-wi72A
2,KR_6054177788,TFT7_Augment_MikaelsGift,TFT6_Augment_PandorasItems,TFT6_Augment_CyberneticImplants2,,,1.0,,1.0,,1.0,,1.0,1.0,1.0,,,,,1.0,,2.0,,,1.0,,,,,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,2.0,RunaansHurricane,UnstableConcoction,GuinsoosRageblade,,,,,,,,,2.0,WarmogsArmor,TitansResolve,Zephyr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,LastWhisper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Morellonomicon,ShimmerscaleGoldmancersStaff,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ThiefsGloves,PowerGauntlet,Shroud,2.0,TrainerSnax,None,None,2.0,RevelEmblemItem,ZekesHerald,LocketOfTheIronSolari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KR_6054177788-41hLOnxNilTXFZo5I9SN3ni3u401J_AyFGXEWPmKBjcZwrRm7os3SkJELOUSln4AnecPTLKpcMoWBg
3,KR_6054452449,TFT7_Augment_SwiftshotPressTheAttack,TFT6_Augment_Diversify2,TFT6_Augment_ComponentGrabBag,1.0,,1.0,1.0,,0.0,,0.0,,,3.0,,0.0,,0.0,0.0,1.0,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,GargoyleStoneplate,WarmogsArmor,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,Zephyr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,RedBuff,HextechGunblade,FrozenHeart,,,,,,,,,,,None,None,,,,,2.0,SparringGloves,StatikkShiv,,,,,,,,,,,,,,2.0,MadredsBloodrazor,GuinsoosRageblade,MadredsBloodrazor,1.0,RabadonsDeathcap,,,,,,,,,,,KR_6054452449-sE75_XwkNpBrymplUsJmuNQ7rVst8lIe7jdyUb5x6S47utTXtb5iRyrWJqS4l1X89-BPX9EkqJOc9g
4,KR_6054452449,TFT6_Augment_HyperRoll,TFT6_Augment_PortableForge,TFT6_Augment_JeweledLotus,,,1.0,1.0,,,1.0,,0.0,,1.0,0.0,0.0,1.0,,1.0,,,,,0.0,1.0,1.0,,2.0,1.0,,0.0,,,,,,,,,1.0,ArchangelsStaff,SpearOfShojin,OrnnMuramana,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,Zephyr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,Shroud,,,,,,,2.0,TitanicHydra,GargoyleStoneplate,IonicSpark,,,,,,,,,,,,,,,,,4.0,TrainerSnax,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,UnstableConcoction,SpearOfShojin,SpearOfShojin,KR_6054452449-KYdoknMDLUz96IVznSxm8bjUswAZGqf9QfU5bdp7RKRucuQgLBAQffWLi4YY4hc_RKe0zfKPn3qqAg
8,KR_6054452449,TFT6_Augment_RichGetRicher,TFT7_Augment_DragonAlliance,TFT7_Augment_GadgetExpert,,1.0,,,,,2.0,,1.0,1.0,,1.0,,,,0.0,,0.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,2.0,StatikkShiv,ShimmerscaleDiamondHands,,,,,,,,,,,,,,,,,,,,,,2.0,,,,1.0,Bloodthirster,TitansResolve,GuardianEmblemItem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KR_6054452449-s_2vOLb4mXMyEUQOpg9KLi4pP8i8CeFJEdmZa8D1XP9dLTCB81IKMSdAHXSUAerl8HKjMkHVFDouYQ
1,KR_6054452449,TFT7_Augment_GuardianHeroicPresence,TFT7_Augment_BestFriends2,TFT6_Augment_ComponentGrabBag,0.0,,1.0,,1.0,,1.0,0.0,1.0,1.0,1.0,,,,0.0,1.0,,1.0,,,1.0,,,,,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,2.0,Bloodthirster,LastWhisper,Quicksilver,,,,,,,,,2.0,WarmogsArmor,IonicSpark,GargoyleStoneplate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,SpearOfShojin,PowerGauntlet,MadredsBloodrazor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,TrainerSnax,None,None,2.0,StatikkShiv,,,,,,,,,,,,,,,,,,,,,,,2.0,ShimmerscaleDiamondHands,Shroud,GuardianEmblemItem,,,,,,,,,KR_6054452449-wci9YQORpGez-lsrSS-zFhgnYnOHZUgzY4CyxH9gVgac0Qt_qHPiuYqqlt2ImYt0KZRHvBQpcS7OuA
7,KR_6054452449,TFT6_Augment_HyperRoll,TFT6_Augment_Electrocharge2,TFT6_Augment_PortableForge,,,1.0,,,,1.0,,1.0,,1.0,2.0,0.0,,,2.0,,,,1.0,,,,,,0.0,,,,,,,1.0,Morellonomicon,Quicksilver,JeweledGauntlet,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,Bloodthirster,OrnnObsidianCleaver,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KR_6054452449-C-_8FDpsLlV43m0e2lA_WRPbFMtNqddeVQjaYIP3ShAZmCYzq0m6VC9B4SP14-u9jpUgBk-We7T4ww
6,KR_6054452449,TFT6_Augment_CelestialBlessing2,TFT6_Augment_PortableForge,TFT6_Augment_JeweledLotus,,0.0,,,,,1.0,0.0,1.0,,,2.0,0.0,0.0,0.0,2.0,,,,1.0,,,,,,0.0,0.0,,,,,,2.0,JeweledGauntlet,ArchangelsStaff,JeweledGauntlet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Bloodthirster,RunaansHurricane,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,1.0,,,,1.0,WarmogsArmor,OrnnRocketPropelledFist,GargoyleStoneplate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,2.0,SeraphsEmbrace,UnstableConcoction,,,,,,,,,,KR_6054452449-mKMWnFsoG8q9Y4pcpkP9doc-3rR_9eSBF6T2k6jgCdKzOxrD4t5kOMD8RSgTn65tnJINusIhTQ6WDw
2,KR_6054452449,TFT7_Augment_JadeEternalProtection,TFT6_Augment_PortableForge,TFT7_Augment_FirstAidKit2,,,1.0,,,,1.0,,1.0,,1.0,2.0,0.0,,,2.0,,,,1.0,,,1.0,,,0.0,,,,,,,2.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,TitansResolve,Bloodthirster,InfinityEdge,,,,,,,,,,,,,2.0,GargoyleStoneplate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,LastWhisper,LocketOfTheIronSolari,,,,,,2.0,RedBuff,OrnnEternalWinter,IonicSpark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,IonicSpark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KR_6054452449-bcRNN7-ipHX_S8HlPSamwGdm0BLxWRyG7LRXlyodLzUoecArv5nzD02Bfzui4939SlZJHAiarcS7rA
5,KR_6054452449,TFT6_Augment_JeweledLotus,TFT6_Augment_SecondWind2,TFT6_Augment_Ascension,,,,,,,1.0,0.0,0.0,,,3.0,0.0,,,0.0,,,,1.0,,,1.0,0.0,,,,,,,,,2.0,TearOfTheGoddess,HextechGunblade,RabadonsDeathcap,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,InfinityEdge,Bloodthirster,TitansResolve,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Zephyr,Morellonomicon,Quicksilver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KR_6054452449--cIhLpcn-ttTo1oBYBOu6dOKX_URodxoA_hYQ3BQ8cvpkEOADsVnj_Nb3fc5m026WpfqeEdvks7x7w
