placement,match_id,augment0,augment1,augment2,Set7_Assassin,Set7_Astral,Set7_Bard,Set7_Bruiser,Set7_Cannoneer,Set7_Cavalier,Set7_Dragon,Set7_Dragonmancer,Set7_Evoker,Set7_Guardian,Set7_Guild,Set7_Jade,Set7_Legend,Set7_Mage,Set7_Mirage,Set7_Mystic,Set7_Ragewing,Set7_Revel,Set7_Scalescorn,Set7_Shapeshifter,Set7_Shimmerscale,Set7_SpellThief,Set7_Starcaller,Set7_Swiftshot,Set7_Tempest,Set7_Trainer,Set7_Warrior,Set7_Whispers,TFT7_Aatrox,TFT7_Aatrox_item0,TFT7_Aatrox_item1,TFT7_Aatrox_item2,TFT7_Anivia,TFT7_Anivia_item0,TFT7_Anivia_item1,TFT7_Anivia_item2,TFT7_AoShin,TFT7_AoShin_item0,TFT7_AoShin_item1,TFT7_AoShin_item2,TFT7_Ashe,TFT7_Ashe_item0,TFT7_Ashe_item1,TFT7_Ashe_item2,TFT7_AurelionSol,TFT7_AurelionSol_item0,TFT7_AurelionSol_item1,TFT7_AurelionSol_item2,TFT7_Bard,TFT7_Bard_item0,TFT7_Bard_item1,TFT7_Bard_item2,TFT7_Braum,TFT7_Braum_item0,TFT7_Braum_item1,TFT7_Braum_item2,TFT7_Corki,TFT7_Corki_item0,TFT7_Corki_item1,TFT7_Corki_item2,TFT7_Diana,TFT7_Diana_item0,TFT7_Diana_item1,TFT7_Diana_item2,TFT7_DragonBlue,TFT7_DragonBlue_item0,TFT7_DragonBlue_item1,TFT7_DragonBlue_item2,TFT7_DragonGold,TFT7_DragonGold_item0,TFT7_DragonGold_item1,TFT7_DragonGold_item2,TFT7_DragonGreen,TFT7_DragonGreen_item0,TFT7_DragonGreen_item1,TFT7_DragonGreen_item2,TFT7_DragonPurple,TFT7_DragonPurple_item0,TFT7_DragonPurple_item1,TFT7_DragonPurple_item2,TFT7_Elise,TFT7_Elise_item0,TFT7_Elise_item1,TFT7_Elise_item2,TFT7_Ezreal,TFT7_Ezreal_item0,TFT7_Ezreal_item1,TFT7_Ezreal_item2,TFT7_Gnar,TFT7_Gnar_item0,TFT7_Gnar_item1,TFT7_Gnar_item2,TFT7_Hecarim,TFT7_Hecarim_item0,TFT7_Hecarim_item1,TFT7_Hecarim_item2,TFT7_Heimerdinger,TFT7_Heimerdinger_item0,TFT7_Heimerdinger_item1,TFT7_Heimerdinger_item2,TFT7_Illaoi,TFT7_Illaoi_item0,TFT7_Illaoi_item1,TFT7_Illaoi_item2,TFT7_Jinx,TFT7_Jinx_item0,TFT7_Jinx_item1,TFT7_Jinx_item2,TFT7_Karma,TFT7_Karma_item0,TFT7_Karma_item1,TFT7_Karma_item2,TFT7_Kayn,TFT7_Kayn_item0,TFT7_Kayn_item1,TFT7_Kayn_item2,TFT7_LeeSin,TFT7_LeeSin_item0,TFT7_LeeSin_item1,TFT7_LeeSin_item2,TFT7_Leona,TFT7_Leona_item0,TFT7_Leona_item1,TFT7_Leona_item2,TFT7_Lillia,TFT7_Lillia_item0,TFT7_Lillia_item1,TFT7_Lillia_item2,TFT7_Lulu,TFT7_Lulu_item0,TFT7_Lulu_item1,TFT7_Lulu_item2,TFT7_Nami,TFT7_Nami_item0,TFT7_Nami_item1,TFT7_Nami_item2,TFT7_Neeko,TFT7_Neeko_item0,TFT7_Neeko_item1,TFT7_Neeko_item2,TFT7_Nidalee,TFT7_Nidalee_item0,TFT7_Nidalee_item1,TFT7_Nidalee_item2,TFT7_Nunu,TFT7_Nunu_item0,TFT7_Nunu_item1,TFT7_Nunu_item2,TFT7_Olaf,TFT7_Olaf_item0,TFT7_Olaf_item1,TFT7_Olaf_item2,TFT7_Ornn,TFT7_Ornn_item0,TFT7_Ornn_item1,TFT7_Ornn_item2,TFT7_Pyke,TFT7_Pyke_item0,TFT7_Pyke_item1,TFT7_Pyke_item2,TFT7_Qiyana,TFT7_Qiyana_item0,TFT7_Qiyana_item1,TFT7_Qiyana_item2,TFT7_Ryze,TFT7_Ryze_item0,TFT7_Ryze_item1,TFT7_Ryze_item2,TFT7_Sejuani,TFT7_Sejuani_item0,TFT7_Sejuani_item1,TFT7_Sejuani_item2,TFT7_Senna,TFT7_Senna_item0,TFT7_Senna_item1,TFT7_Senna_item2,TFT7_Sett,TFT7_Sett_item0,TFT7_Sett_item1,TFT7_Sett_item2,TFT7_Shen,TFT7_Shen_item0,TFT7_Shen_item1,TFT7_Shen_item2,TFT7_Shyvana,TFT7_Shyvana_item0,TFT7_Shyvana_item1,TFT7_Shyvana_item2,TFT7_Skarner,TFT7_Skarner_item0,TFT7_Skarner_item1,TFT7_Skarner_item2,TFT7_Sona,TFT7_Sona_item0,TFT7_Sona_item1,TFT7_Sona_item2,TFT7_Soraka,TFT7_Soraka_item0,TFT7_Soraka_item1,TFT7_Soraka_item2,TFT7_Swain,TFT7_Swain_item0,TFT7_Swain_item1,TFT7_Swain_item2,TFT7_Sylas,TFT7_Sylas_item0,TFT7_Sylas_item1,TFT7_Sylas_item2,TFT7_TahmKench,TFT7_TahmKench_item0,TFT7_TahmKench_item1,TFT7_TahmKench_item2,TFT7_Talon,TFT7_Talon_item0,TFT7_Talon_item1,TFT7_Talon_item2,TFT7_Taric,TFT7_Taric_item0,TFT7_Taric_item1,TFT7_Taric_item2,TFT7_Thresh,TFT7_Thresh_item0,TFT7_Thresh_item1,TFT7_Thresh_item2,TFT7_TrainerDragon,TFT7_TrainerDragon_item0,TFT7_TrainerDragon_item1,TFT7_TrainerDragon_item2,TFT7_Tristana,TFT7_Tristana_item0,TFT7_Tristana_item1,TFT7_Tristana_item2,TFT7_Twitch,TFT7_Twitch_item0,TFT7_Twitch_item1,TFT7_Twitch_item2,TFT7_Varus,TFT7_Varus_item0,TFT7_Varus_item1,TFT7_Varus_item2,TFT7_Vladimir,TFT7_Vladimir_item0,TFT7_Vladimir_item1,TFT7_Vladimir_item2,TFT7_Volibear,TFT7_Volibear_item0,TFT7_Volibear_item1,TFT7_Volibear_item2,TFT7_Xayah,TFT7_Xayah_item0,TFT7_Xayah_item1,TFT7_Xayah_item2,TFT7_Yasuo,TFT7_Yasuo_item0,TFT7_Yasuo_item1,TFT7_Yasuo_item2,TFT7_Yone,TFT7_Yone_item0,TFT7_Yone_item1,TFT7_Yone_item2,TFT7_Zoe,TFT7_Zoe_item0,TFT7_Zoe_item1,TFT7_Zoe_item2,_id
4,NA1_4393892546,TFT7_Augment_GadgetExpert,TFT7_Augment_RevelPartyFavors,TFT6_Augment_ThrillOfTheHunt2,,,1.0,,1.0,,1.0,,2.0,,1.0,0.0,0.0,,,1.0,1.0,1.0,,1.0,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,EvokerEmblemItem,,,,,,,2.0,MadredsBloodrazor,GuinsoosRageblade,StatikkShiv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ZekesHerald,,,,,,,2.0,WarmogsArmor,GargoyleStoneplate,DragonsClaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,IonicSpark,FrozenHeart,JeweledGauntlet,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,TrainerSnax,None,None,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA1_4393892546-HEr-Ip0SkIo5-m3ZdN8gAK7pIHvSyjwCd7qIgyFdt1_FynClLOO0wx7ilKrteGNSZ1JFtaY4WgWO7A
5,NA1_4393892546,TFT7_Augment_JadeTrait,TFT6_Augment_SalvageBin,TFT6_Augment_CelestialBlessing2,,,,,,,1.0,,0.0,1.0,,3.0,0.0,,,0.0,,,,1.0,,,1.0,,,,,0.0,,,,,2.0,Morellonomicon,StatikkShiv,HextechGunblade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Bloodthirster,MadredsBloodrazor,GuardianAngel,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Quicksilver,WarmogsArmor,IonicSpark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,2.0,,,,1.0,,,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA1_4393892546-FY5ZIupXixvdJkC5FJSTo0IYpPTf0hnS5M8QAMFAzYBaNEu6WQIoJunBqagPtoOx_2WswxR3NEUW-A
2,NA1_4393892546,TFT6_Augment_PortableForge,TFT6_Augment_CelestialBlessing2,TFT7_Augment_DragonHorde,,,,1.0,,,2.0,0.0,0.0,1.0,,,0.0,,0.0,,,0.0,0.0,,1.0,,,,2.0,,1.0,,,,,,,,,,2.0,ArchangelsStaff,UnstableConcoction,MadredsBloodrazor,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,2.0,BrambleVest,DragonsClaw,GargoyleStoneplate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,2.0,RedBuff,ShimmerscaleGoldmancersStaff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,2.0,LastWhisper,OrnnTheCollector,InfinityEdge,,,,,,,,,NA1_4393892546-yKNSu9RrLcYs5KQZtAStLk_DLFhZ4tEHKQKd3kmUZc-V55HAE4XDnF1F6Tv2nnZzdv0G-jChyCuRqA
4,NA1_4393450281,TFT6_Augment_SecondWind2,TFT6_Augment_HighEndShopping,TFT6_Augment_Ascension,1.0,,,,,,1.0,0.0,0.0,,,2.0,,,0.0,1.0,,,,1.0,,,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,TitansResolve,UnstableConcoction,GuardianAngel,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,2.0,WarmogsArmor,WarmogsArmor,RedBuff,,,,,,,,,,,,,,,,,2.0,GargoyleStoneplate,LocketOfTheIronSolari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,1.0,AssassinEmblemItem,,,,,,,,,,,NA1_4393450281-00Zk5Ii6DoSWcHqb5-1dkF6kf8QEr0FlAM2ZrCbpYooA2cWLDm_Lz1vMLuXl6uqDg0SYsqcqb5g3FQ
5,NA1_4393450281,TFT6_Augment_RichGetRicher,TFT6_Augment_HighEndShopping,TFT6_Augment_Diversify2,,2.0,1.0,1.0,,,1.0,,1.0,,1.0,,,1.0,,2.0,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,2.0,InfinityEdge,Bloodthirster,JeweledGauntlet,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ThiefsGloves,SeraphsEmbrace,HextechGunblade,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,2.0,RabadonsDeathcap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Morellonomicon,BrambleVest,TitanicHydra,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,NA1_4393450281-lrtBboVkcp01fxNpsQCfkwhzxjeXis0HzBWSciySUtv8CaMZjp7on24cUMF2BXaqi7k-kAkIfBb06A
8,NA1_4393450281,TFT6_Augment_JeweledLotus,TFT6_Augment_CyberneticUplink3,TFT6_Augment_PortableForge,,,,1.0,,,,0.0,1.0,,1.0,,0.0,1.0,0.0,0.0,,0.0,,,0.0,1.0,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,Morellonomicon,,,,,,,,,,,2.0,InfinityEdge,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,NeedlesslyLargeRod,,,,,,,,,,,1.0,WarmogsArmor,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,2.0,InfinityEdge,OrnnMuramana,,NA1_4393450281-KXKRG0jKK3Vyhl1omNDPnBHShmAjabENWJuOzyIwtoMWg5_YydmCk8ZH24hyAo1W-_-6qkZz4hL1xA
1,NA1_4393450281,TFT7_Augment_ClutteredMind,TFT6_Augment_HighEndShopping,TFT6_Augment_Diversify2,,,,,,,1.0,,,,,0.0,,,,,1.0,,,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,JeweledGauntlet,InfinityEdge,MadredsBloodrazor,,,,,,,,,3.0,SpearOfShojin,WarmogsArmor,WarmogsArmor,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA1_4393450281-nXJbIftaL6r39SqsQ8gWWMoZa6XQq8etAoGX5AO-uu0LWzxEuTUr7Wfjejd43a7XPh6UaSzPvPD7sw
3,NA1_4393450281,TFT6_Augment_SunfireBoard,TFT6_Augment_Diversify3,TFT7_Augment_FirstAidKit2,,0.0,1.0,,,,1.0,,1.0,,1.0,2.0,0.0,0.0,,3.0,,,,1.0,,,,,,0.0,,,,,,,2.0,ArchangelsStaff,StatikkShiv,HextechGunblade,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,UnstableConcoction,InfinityEdge,TitansResolve,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,1.0,,,,1.0,WarmogsArmor,FrozenHeart,Shroud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA1_4393450281-fk5DbuSh-oToNiaYS956yax0VzqbvN0eYVZPNxLZ-m-8EEOgFrzTbJnKEA16eXAn9qbcLiKdc6-FtA
2,NA1_4393450281,TFT6_Augment_CelestialBlessing2,TFT6_Augment_HighEndShopping,TFT6_Augment_PortableForge,,,1.0,1.0,1.0,,1.0,,1.0,,1.0,0.0,,0.0,,1.0,,1.0,,0.0,,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,2.0,GuinsoosRageblade,OrnnInfinityForce,LastWhisper,,,,,,,,,,,,,,,,,2.0,Bloodthirster,InfinityEdge,TitansResolve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,1.0,TitanicHydra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,RedBuff,WarmogsArmor,GargoyleStoneplate,,,,,,,,,,,,,,,,,3.0,TrainerSnax,None,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA1_4393450281-7QPuJ0cQ7HLwVoQcBm_7t_iHjJNrp5amtu8MgSJbG34O2lq26o7DvRK4SOO4dgySTcHdhpe5Tu_0tA
6,NA1_4393450281,TFT6_Augment_CelestialBlessing2,TFT6_Augment_MaxLevel10,TFT6_Augment_ComponentGrabBag,,2.0,,1.0,,,1.0,0.0,1.0,,,,,1.0,0.0,1.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,2.0,UnstableConcoction,ArchangelsStaff,HextechGunblade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Shroud,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,ZekesHerald,,,3.0,SpearOfShojin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,IonicSpark,WarmogsArmor,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,2.0,,,,,,,,,,,,1.0,Bloodthirster,,,,,,,,,,,NA1_4393450281-KdlymKk2chAWNSMSNfSvvoihfqZJjoaFzc363aLSWCNWjoCMpj_3PQ3IHwenRVYPgC7aQOHaKXNr1A
7,NA1_4393450281,TFT6_Augment_CyberneticUplink2,TFT6_Augment_ThriftShop,TFT6_Augment_SunfireBoard,1.0,1.0,,1.0,,,,,,,2.0,,,0.0,,0.0,,,,,,,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,GiantsBelt,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Shroud,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,None,None,,,,,2.0,,,,3.0,MadredsBloodrazor,RunaansHurricane,LastWhisper,,,,,,,,,,,,,,,,,,,,,,,,,NA1_4393450281-7VHaS1FfBAb-c4NyZ6_jIjdNkd_qSh7dPcVjkt2lkgXNv-Ja-cA3Fb659IiHHU5f7rx1TVTc2laqWA
2,NA1_4393429363,TFT6_Augment_TinyTitans,TFT6_Augment_ThrillOfTheHunt2,TFT6_Augment_SalvageBin,1.0,,,,,,1.0,,1.0,,1.0,2.0,0.0,,,1.0,,,,1.0,,,,,,0.0,,0.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,MadredsBloodrazor,TitansResolve,Bloodthirster,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,StatikkShiv,TitansResolve,,,,,,2.0,TitanicHydra,TitanicHydra,TitanicHydra,,,,,,,,,,,,,,,,,2.0,InfinityEdge,SeraphsEmbrace,IonicSpark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ThiefsGloves,FrozenHeart,GuardianAngel,,,,,,,,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA1_4393429363-jhHFiCCasF8a1-uj7jpqPi9-wKxE7pgNssWdL7rImNzHMQ2mk9-C_PzJrS-RKmqStf41GXAW5ut8aw
1,NA1_4393429363,TFT6_Augment_TinyTitans,TFT6_Augment_CelestialBlessing2,TFT7_Augment_CavalierDevastatingCharge,1.0,,1.0,,,3.0,1.0,0.0,,,3.0,,,,3.0,0.0,0.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,2.0,ZekesHerald,,,,,,,,,,,,,,,2.0,HextechGunblade,RabadonsDeathcap,ArchangelsStaff,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Morellonomicon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,IonicSpark,,,,,,,,,,,,,,,,,,,,,,,2.0,Shroud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,RunaansHurricane,,,,,,,,,,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,2.0,GargoyleStoneplate,AssassinEmblemItem,CavalierEmblemItem,1.0,Shroud,,,,,,,NA1_4393429363-7VHaS1FfBAb-c4NyZ6_jIjdNkd_qSh7dPcVjkt2lkgXNv-Ja-cA3Fb659IiHHU5f7rx1TVTc2laqWA
6,NA1_4393429363,TFT7_Augment_ShimmerscaleEmblem,TFT6_Augment_RichGetRicherPlus,TFT6_Augment_Diversify2,1.0,,,,,0.0,1.0,,,0.0,2.0,,,0.0,,,1.0,,,,2.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Redemption,RedBuff,,,,,,,,,,,,,,,,,,,,,,2.0,ThiefsGloves,PowerGauntlet,FrozenHeart,,,,,,,,,,,,,,,,,2.0,FrozenHeart,PowerGauntlet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,FrozenHeart,ShimmerscaleDiamondHands,,,,,,,,,,,,None,None,,,,,2.0,,,,,,,,,,,,,,,,2.0,ShimmerscaleEmblemItem,ShimmerscaleDravensAxe,GuinsoosRageblade,,,,,,,,,1.0,SpearOfShojin,,,NA1_4393429363-X10iYJqAhlxMFUJbZeUEjsYl9omivypK58GZW3ASDQzXlevb8JEpuyzbmQehjmD9aaWpNkJhQHYBjA
8,NA1_4393429363,TFT6_Augment_Weakspot,TFT6_Augment_Diversify2,TFT6_Augment_PortableForge,,,,,2.0,,1.0,,0.0,1.0,,,,,,0.0,,1.0,,,1.0,,,,,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,GuinsoosRageblade,MadredsBloodrazor,HextechGunblade,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,SpearOfShojin,ShimmerscaleDravensAxe,GuinsoosRageblade,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,OrnnRanduinsSanctum,,,2.0,TrainerSnax,None,None,2.0,Shroud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA1_4393429363-RuqadUwMlQLg8COZiAA0Fp0slRypdCnwi2nv52rdofNHyQSiA9ZU9Xz1j6B8DLfN5OzIiLDLEFQ7tA
7,NA1_4393429363,TFT6_Augment_ThrillOfTheHunt1,TFT6_Augment_TomeOfTraits1,TFT6_Augment_Ascension,,,,,,,,2.0,,,,1.0,0.0,,,,1.0,,,1.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,2.0,RagewingEmblemItem,ZekesHerald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,1.0,RedBuff,Shroud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,Quicksilver,StatikkShiv,GuinsoosRageblade,,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,NA1_4393429363-VROeEXkqnxmbnu3IxDEB-euH_RbZCqjC_09lWWa6l0suG9mqxRCNYi8CvOsTj_F7tC_zNlHP-7484w
3,NA1_4393429363,TFT6_Augment_Distancing,TFT7_Augment_CannoneerEmblem,TFT7_Augment_GuardianEmblem,,,,,1.0,,1.0,0.0,1.0,3.0,,0.0,,,0.0,0.0,,1.0,0.0,0.0,1.0,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,3.0,GuinsoosRageblade,ShimmerscaleDravensAxe,Deathblade,,,,,,,,,2.0,GargoyleStoneplate,GargoyleStoneplate,ArchangelsStaff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,GuardianEmblemItem,StatikkShiv,,,,,,2.0,GuardianEmblemItem,ArchangelsStaff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,SpearOfShojin,Morellonomicon,RabadonsDeathcap,,,,,,,,,,,,,,,,,,,,,,,,,2.0,CannoneerEmblemItem,,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,2.0,GuardianEmblemItem,HextechGunblade,,,,,,,,,,NA1_4393429363-btdbehyEqhLztjhwkVaqWqvygx5Q4LRK-C0WVQIXvWncfGwQ5vMVoaZfp3RvjIIVKabOGGcUNZUkUA
4,NA1_4393429363,TFT7_Augment_JadeEmblem,TFT6_Augment_ThrillOfTheHunt2,TFT6_Augment_PortableForge,,,1.0,0.0,,,,1.0,0.0,,1.0,2.0,1.0,,,0.0,,,,1.0,0.0,,,0.0,0.0,,,,,,,,2.0,ThiefsGloves,PowerGauntlet,Shroud,,,,,2.0,RunaansHurricane,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,NeedlesslyLargeRod,GargoyleStoneplate,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,Chalice,BrambleVest,Zephyr,,,,,,,,,,,,,2.0,RedBuff,OrnnEternalWinter,JadeEmblemItem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,,,,,3.0,Quicksilver,MadredsBloodrazor,GuinsoosRageblade,,,,,,,,,,,,,,,,,NA1_4393429363-kHHPTupj9czYcNzP_XaBWknRfTZMkzwtMsG9jaM9tcGzVtfO-t_RV3sLWBmdrFmmAHkPTH_RCOh4YQ
5,NA1_4393429363,TFT7_Augment_ScalescornTrait,TFT6_Augment_ComponentGrabBag,TFT6_Augment_PortableForge,1.0,,,2.0,,1.0,,,,,1.0,,0.0,0.0,,,0.0,,2.0,,,,,,0.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,FrozenHeart,OrnnZhonyasParadox,IonicSpark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ZekesHerald,JeweledGauntlet,,,,,,,,,,,,,,,,,,,,,,2.0,RunaansHurricane,Bloodthirster,Quicksilver,2.0,,,,2.0,InfinityEdge,FrozenHeart,SeraphsEmbrace,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA1_4393429363-jbVtdFrGtQyon-xZJMuX8wiJhDy5AcJawdeesj2oTo-r_878adTBd1chl9m1BhhJ0H50IJFUxnklLQ
