placement,match_id,augment0,augment1,augment2,Set7_Assassin,Set7_Astral,Set7_Bard,Set7_Bruiser,Set7_Cannoneer,Set7_Cavalier,Set7_Dragon,Set7_Dragonmancer,Set7_Evoker,Set7_Guardian,Set7_Guild,Set7_Jade,Set7_Legend,Set7_Mage,Set7_Mirage,Set7_Mystic,Set7_Ragewing,Set7_Revel,Set7_Scalescorn,Set7_Shapeshifter,Set7_Shimmerscale,Set7_SpellThief,Set7_Starcaller,Set7_Swiftshot,Set7_Tempest,Set7_Trainer,Set7_Warrior,Set7_Whispers,TFT7_Aatrox,TFT7_Aatrox_item0,TFT7_Aatrox_item1,TFT7_Aatrox_item2,TFT7_Anivia,TFT7_Anivia_item0,TFT7_Anivia_item1,TFT7_Anivia_item2,TFT7_AoShin,TFT7_AoShin_item0,TFT7_AoShin_item1,TFT7_AoShin_item2,TFT7_Ashe,TFT7_Ashe_item0,TFT7_Ashe_item1,TFT7_Ashe_item2,TFT7_AurelionSol,TFT7_AurelionSol_item0,TFT7_AurelionSol_item1,TFT7_AurelionSol_item2,TFT7_Bard,TFT7_Bard_item0,TFT7_Bard_item1,TFT7_Bard_item2,TFT7_Braum,TFT7_Braum_item0,TFT7_Braum_item1,TFT7_Braum_item2,TFT7_Corki,TFT7_Corki_item0,TFT7_Corki_item1,TFT7_Corki_item2,TFT7_Diana,TFT7_Diana_item0,TFT7_Diana_item1,TFT7_Diana_item2,TFT7_DragonBlue,TFT7_DragonBlue_item0,TFT7_DragonBlue_item1,TFT7_DragonBlue_item2,TFT7_DragonGold,TFT7_DragonGold_item0,TFT7_DragonGold_item1,TFT7_DragonGold_item2,TFT7_DragonGreen,TFT7_DragonGreen_item0,TFT7_DragonGreen_item1,TFT7_DragonGreen_item2,TFT7_DragonPurple,TFT7_DragonPurple_item0,TFT7_DragonPurple_item1,TFT7_DragonPurple_item2,TFT7_Elise,TFT7_Elise_item0,TFT7_Elise_item1,TFT7_Elise_item2,TFT7_Ezreal,TFT7_Ezreal_item0,TFT7_Ezreal_item1,TFT7_Ezreal_item2,TFT7_Gnar,TFT7_Gnar_item0,TFT7_Gnar_item1,TFT7_Gnar_item2,TFT7_Hecarim,TFT7_Hecarim_item0,TFT7_Hecarim_item1,TFT7_Hecarim_item2,TFT7_Heimerdinger,TFT7_Heimerdinger_item0,TFT7_Heimerdinger_item1,TFT7_Heimerdinger_item2,TFT7_Illaoi,TFT7_Illaoi_item0,TFT7_Illaoi_item1,TFT7_Illaoi_item2,TFT7_Jinx,TFT7_Jinx_item0,TFT7_Jinx_item1,TFT7_Jinx_item2,TFT7_Karma,TFT7_Karma_item0,TFT7_Karma_item1,TFT7_Karma_item2,TFT7_Kayn,TFT7_Kayn_item0,TFT7_Kayn_item1,TFT7_Kayn_item2,TFT7_LeeSin,TFT7_LeeSin_item0,TFT7_LeeSin_item1,TFT7_LeeSin_item2,TFT7_Leona,TFT7_Leona_item0,TFT7_Leona_item1,TFT7_Leona_item2,TFT7_Lillia,TFT7_Lillia_item0,TFT7_Lillia_item1,TFT7_Lillia_item2,TFT7_Lulu,TFT7_Lulu_item0,TFT7_Lulu_item1,TFT7_Lulu_item2,TFT7_Nami,TFT7_Nami_item0,TFT7_Nami_item1,TFT7_Nami_item2,TFT7_Neeko,TFT7_Neeko_item0,TFT7_Neeko_item1,TFT7_Neeko_item2,TFT7_Nidalee,TFT7_Nidalee_item0,TFT7_Nidalee_item1,TFT7_Nidalee_item2,TFT7_Nunu,TFT7_Nunu_item0,TFT7_Nunu_item1,TFT7_Nunu_item2,TFT7_Olaf,TFT7_Olaf_item0,TFT7_Olaf_item1,TFT7_Olaf_item2,TFT7_Ornn,TFT7_Ornn_item0,TFT7_Ornn_item1,TFT7_Ornn_item2,TFT7_Pyke,TFT7_Pyke_item0,TFT7_Pyke_item1,TFT7_Pyke_item2,TFT7_Qiyana,TFT7_Qiyana_item0,TFT7_Qiyana_item1,TFT7_Qiyana_item2,TFT7_Ryze,TFT7_Ryze_item0,TFT7_Ryze_item1,TFT7_Ryze_item2,TFT7_Sejuani,TFT7_Sejuani_item0,TFT7_Sejuani_item1,TFT7_Sejuani_item2,TFT7_Senna,TFT7_Senna_item0,TFT7_Senna_item1,TFT7_Senna_item2,TFT7_Sett,TFT7_Sett_item0,TFT7_Sett_item1,TFT7_Sett_item2,TFT7_Shen,TFT7_Shen_item0,TFT7_Shen_item1,TFT7_Shen_item2,TFT7_Shyvana,TFT7_Shyvana_item0,TFT7_Shyvana_item1,TFT7_Shyvana_item2,TFT7_Skarner,TFT7_Skarner_item0,TFT7_Skarner_item1,TFT7_Skarner_item2,TFT7_Sona,TFT7_Sona_item0,TFT7_Sona_item1,TFT7_Sona_item2,TFT7_Soraka,TFT7_Soraka_item0,TFT7_Soraka_item1,TFT7_Soraka_item2,TFT7_Swain,TFT7_Swain_item0,TFT7_Swain_item1,TFT7_Swain_item2,TFT7_Sylas,TFT7_Sylas_item0,TFT7_Sylas_item1,TFT7_Sylas_item2,TFT7_TahmKench,TFT7_TahmKench_item0,TFT7_TahmKench_item1,TFT7_TahmKench_item2,TFT7_Talon,TFT7_Talon_item0,TFT7_Talon_item1,TFT7_Talon_item2,TFT7_Taric,TFT7_Taric_item0,TFT7_Taric_item1,TFT7_Taric_item2,TFT7_Thresh,TFT7_Thresh_item0,TFT7_Thresh_item1,TFT7_Thresh_item2,TFT7_TrainerDragon,TFT7_TrainerDragon_item0,TFT7_TrainerDragon_item1,TFT7_TrainerDragon_item2,TFT7_Tristana,TFT7_Tristana_item0,TFT7_Tristana_item1,TFT7_Tristana_item2,TFT7_Twitch,TFT7_Twitch_item0,TFT7_Twitch_item1,TFT7_Twitch_item2,TFT7_Varus,TFT7_Varus_item0,TFT7_Varus_item1,TFT7_Varus_item2,TFT7_Vladimir,TFT7_Vladimir_item0,TFT7_Vladimir_item1,TFT7_Vladimir_item2,TFT7_Volibear,TFT7_Volibear_item0,TFT7_Volibear_item1,TFT7_Volibear_item2,TFT7_Xayah,TFT7_Xayah_item0,TFT7_Xayah_item1,TFT7_Xayah_item2,TFT7_Yasuo,TFT7_Yasuo_item0,TFT7_Yasuo_item1,TFT7_Yasuo_item2,TFT7_Yone,TFT7_Yone_item0,TFT7_Yone_item1,TFT7_Yone_item2,TFT7_Zoe,TFT7_Zoe_item0,TFT7_Zoe_item1,TFT7_Zoe_item2,_id
2,EUW1_5997839949,TFT7_Augment_GadgetExpert,TFT6_Augment_SalvageBin,TFT6_Augment_CyberneticUplink2,,,1.0,,1.0,,1.0,0.0,1.0,1.0,1.0,,,,0.0,1.0,,1.0,,,1.0,,,,,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,2.0,LastWhisper,GuinsoosRageblade,UnstableConcoction,,,,,,,,,2.0,RedBuff,GargoyleStoneplate,WarmogsArmor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,StatikkShiv,StatikkShiv,ShimmerscaleGamblersBlade,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,4.0,TrainerSnax,None,None,2.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,GuardianAngel,MadredsBloodrazor,Quicksilver,,,,,,,,,EUW1_5997839949-BuzRHJILMvEy3kbwVVMJJvJ_BKhxrOIB4TodI2yy7TdWvj7_X7BxhGi7oF0Mw9c-bZ3wQuRPpCkp8g
2,EUW1_5997824524,TFT6_Augment_FirstAidKit,TFT6_Augment_PortableForge,TFT6_Augment_ThrillOfTheHunt2,,1.0,1.0,1.0,,,1.0,0.0,1.0,,1.0,0.0,0.0,1.0,0.0,1.0,,,,,0.0,1.0,1.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,2.0,ArchangelsStaff,OrnnTheCollector,Bloodthirster,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,IonicSpark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,2.0,DragonsClaw,BrambleVest,RedBuff,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,1.0,SeraphsEmbrace,MageEmblemItem,,,,,,2.0,PowerGauntlet,StatikkShiv,,EUW1_5997824524-Na8oypoi2dwuaOm9S4O3JjmbGwUwHtgPXWFLncsYaYLSPUOc6U5WXdsXc_r-2SpTKiK0v3T0xBTBuQ
4,EUW1_5997824524,TFT6_Augment_TinyTitans,TFT6_Augment_PortableForge,TFT7_Augment_CannoneerEmblem,,,1.0,,2.0,,1.0,,1.0,1.0,1.0,,,,,1.0,,1.0,0.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,ThiefsGloves,IonicSpark,StatikkShiv,2.0,OrnnObsidianCleaver,RunaansHurricane,MadredsBloodrazor,,,,,,,,,1.0,GargoyleStoneplate,GargoyleStoneplate,BrambleVest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Morellonomicon,CannoneerEmblemItem,SpearOfShojin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,TrainerSnax,None,None,2.0,LastWhisper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUW1_5997824524-2UhAHtpzDRvuyiGCh9MXrQQF9QqEht0npVxlL6_2pVukzshIoJpgFOQTBMmIPCOoGiMafXeoS5gclw
8,EUW1_5997824524,TFT6_Augment_SecondWind1,TFT6_Augment_LudensEcho2,TFT6_Augment_CelestialBlessing2,1.0,,,1.0,0.0,,1.0,,,0.0,,1.0,0.0,0.0,,0.0,,0.0,,,0.0,1.0,,,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,GuinsoosRageblade,,,,,,,,,,,,,,,1.0,TitansResolve,AssassinEmblemItem,NegatronCloak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,WarmogsArmor,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,2.0,,,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,EUW1_5997824524-_KClXCcJ_5aRL2xW-Q_2srtuHRA_ctftXIXVrmKJyytxbn448xkegZ3KHkDRK9MO65qmIysREBmREg
7,EUW1_5997824524,TFT7_Augment_AFK,TFT6_Augment_Ascension,TFT6_Augment_PortableForge,,1.0,,1.0,,,1.0,,1.0,,,0.0,,1.0,,1.0,,,,,0.0,1.0,1.0,,,0.0,,0.0,,,,,,,,,,,,,,,,,1.0,UnstableConcoction,ArchangelsStaff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,2.0,WarmogsArmor,TitansResolve,Quicksilver,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,SpearOfShojin,OrnnMuramana,,EUW1_5997824524-TB9Q7wVXVQAHagUTxFlj2J9rxrCDzVktb0taCdUg3nM0omnVgET-J2uNQqHLEWxSdwYNvzFZwMqXFg
3,EUW1_5997824524,TFT6_Augment_ThrillOfTheHunt1,TFT7_Augment_DragonAlliance,TFT7_Augment_FirstAidKit2,,1.0,1.0,,,,2.0,,1.0,,1.0,2.0,0.0,,,1.0,1.0,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,ArchangelsStaff,GuinsoosRageblade,,1.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,TitansResolve,MadredsBloodrazor,Bloodthirster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,PowerGauntlet,SparringGloves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,JadeEmblemItem,DragonsClaw,IonicSpark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUW1_5997824524-BuzRHJILMvEy3kbwVVMJJvJ_BKhxrOIB4TodI2yy7TdWvj7_X7BxhGi7oF0Mw9c-bZ3wQuRPpCkp8g
5,EUW1_5997824524,TFT6_Augment_ItemGrabBag1,TFT6_Augment_ComponentGrabBag,TFT6_Augment_Ascension,,,,1.0,1.0,,1.0,,1.0,,,,,0.0,,0.0,,1.0,,,,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,InfinityEdge,Quicksilver,GuinsoosRageblade,,,,,,,,,,,,,,,,,2.0,MadredsBloodrazor,GuinsoosRageblade,Bloodthirster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,NegatronCloak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,UnstableConcoction,Bloodthirster,,,,,,,,,,2.0,FrozenHeart,TitanicHydra,,,,,,,,,,,,,,,,,,2.0,TrainerSnax,None,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUW1_5997824524-AIIwPauEJiOravuxMRtwUgbmnEveNQRILVL0JxNnx0u4lnPyOX2JCx6BFJcG9DBVkjFxWLanhScl6A
1,EUW1_5997824524,TFT6_Augment_ItemGrabBag1,TFT6_Augment_Ascension,TFT7_Augment_JadeTrait,,,,,,,1.0,1.0,0.0,,,3.0,,,0.0,1.0,,,,1.0,,,1.0,0.0,,0.0,0.0,,,,,,,,,,,,,,2.0,Zephyr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,UnstableConcoction,MadredsBloodrazor,Bloodthirster,,,,,,,,,,,,,2.0,ThiefsGloves,WarmogsArmor,IonicSpark,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,2.0,IonicSpark,Redemption,RedBuff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ArchangelsStaff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,2.0,HextechGunblade,RapidFireCannon,MadredsBloodrazor,,,,,,,,,EUW1_5997824524-_7oBqfWqNyGYhppuN4W9jMjVCinapp3EcwewXEd7eKZWkQk_CeNGI2SWRYVwVduGOkFw0D7QOjOElw
6,EUW1_5997824524,TFT7_Augment_AxiomArc1,TFT6_Augment_SalvageBin,TFT6_Augment_TomeOfTraits1,,,,,,,1.0,0.0,1.0,,,3.0,0.0,,,1.0,,,,1.0,,,1.0,0.0,,0.0,,,,,,,2.0,Morellonomicon,ArchangelsStaff,SpearOfShojin,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,Bloodthirster,,,,,,,,,,,,,,,2.0,TitanicHydra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,JadeEmblemItem,,,,,,,1.0,GargoyleStoneplate,WarmogsArmor,WarmogsArmor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUW1_5997824524-sSdF64niQUzGiwejCNkoIVi_cJBWuu5Cw5A-93Hq-UplKMjMdgU_yyn-aXfBTgw-riNq3YRLwYsdEQ
5,EUW1_5997787994,TFT6_Augment_Weakspot,TFT7_Augment_BandOfThieves1,TFT6_Augment_SalvageBin,,0.0,,,,,1.0,,1.0,,,2.0,0.0,1.0,,2.0,,,,1.0,0.0,1.0,,,,1.0,,,,,,,2.0,StatikkShiv,HextechGunblade,JeweledGauntlet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ThiefsGloves,RabadonsDeathcap,HextechGunblade,,,,,,,,,,,,,2.0,,,,,,,,1.0,RecurveBow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ThiefsGloves,PowerGauntlet,Shroud,1.0,,,,2.0,WarmogsArmor,RedBuff,GargoyleStoneplate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,TrainerSnax,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,SpearOfShojin,,,EUW1_5997787994-N2KXtJztf_FKlpGPuTvx7l-0OgZiX1pgVCVfEaGKE1DTuLhN5WDTMSHJuRZQJW0oiHDmafvQSTw8HA
2,EUW1_5997787994,TFT7_Augment_AFK,TFT6_Augment_SecondWind1,TFT6_Augment_CyberneticUplink2,,,1.0,,1.0,,1.0,0.0,1.0,1.0,1.0,,,,0.0,1.0,,1.0,,,1.0,,,,,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,2.0,NeedlesslyLargeRod,,,,,,,2.0,MadredsBloodrazor,GuinsoosRageblade,LastWhisper,,,,,,,,,2.0,GargoyleStoneplate,RedBuff,Redemption,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,GiantsBelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,NegatronCloak,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,4.0,TrainerSnax,None,None,2.0,ZekesHerald,PowerGauntlet,,,,,,,,,,,,,,,,,,,,,,2.0,ShimmerscaleDiamondHands,SeraphsEmbrace,Shroud,,,,,,,,,EUW1_5997787994-_7oBqfWqNyGYhppuN4W9jMjVCinapp3EcwewXEd7eKZWkQk_CeNGI2SWRYVwVduGOkFw0D7QOjOElw
1,EUW1_5997787994,TFT7_Augment_MirageTrait,TFT6_Augment_ItemGrabBag1,TFT6_Augment_CelestialBlessing2,,,1.0,,,3.0,1.0,0.0,,,2.0,0.0,,0.0,3.0,0.0,0.0,,,,0.0,1.0,1.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,2.0,JeweledGauntlet,HextechGunblade,Morellonomicon,,,,,,,,,,,,,,,,,,,,,,,,,2.0,TitanicHydra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,DragonsClaw,GargoyleStoneplate,Redemption,,,,,,,,,,,,,,,,,,,,,2.0,Chalice,Chalice,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,2.0,CavalierEmblemItem,Bloodthirster,Quicksilver,,,,,2.0,,,,EUW1_5997787994-ZSx8GzADGpSEzcDoXJUZrKmAYP-anV92Ebic7VLOjX3DXu6SSV9EJ_fPpmGJMeSbTtXXPWJNjZhkvg
4,EUW1_5997787994,TFT6_Augment_LudensEcho1,TFT7_Augment_TempestTrait,TFT6_Augment_PortableForge,,,,1.0,,,1.0,1.0,0.0,,,,0.0,,0.0,0.0,0.0,,,0.0,,,,,3.0,0.0,1.0,,,,,,,,,,1.0,ArchangelsStaff,SpearOfShojin,StatikkShiv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ThiefsGloves,RapidFireCannon,SpearOfShojin,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,OrnnRocketPropelledFist,TitanicHydra,Redemption,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,1.0,GuardianAngel,TitansResolve,Bloodthirster,,,,,,,,,EUW1_5997787994-CBQ6Ndlp-kch9sDkaONboeW0VAIup80SrwxKF3Hvt2jTo6XOWjgafYnukOTCbsD0obDBD84JkRg4cw
7,EUW1_5997787994,TFT6_Augment_ItemGrabBag1,TFT6_Augment_Diversify1,TFT7_Augment_CannoneerRicochet,,,,1.0,0.0,,1.0,,0.0,,,,,1.0,,0.0,,0.0,,,0.0,1.0,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,LastWhisper,RunaansHurricane,,,,,,,,,,,,,,,,,,2.0,Bloodthirster,InfinityEdge,GuinsoosRageblade,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,RedBuff,WarmogsArmor,ChainVest,,,,,,,,,,,,,,,,,2.0,TrainerSnax,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,EUW1_5997787994-9Hw8j4GrC5WRrpLBiYT8hAlTW99EFnMaeBW2pYNK8RKGge5V_VTZBX9XcXYOtM4zrfx1Kaima6bFeQ
6,EUW1_5997787994,TFT6_Augment_SecondWind1,TFT6_Augment_ThrillOfTheHunt1,TFT6_Augment_ThrillOfTheHunt2,,0.0,,1.0,,,1.0,,1.0,,,,0.0,1.0,,1.0,,0.0,,,,,,,2.0,1.0,,0.0,,,,,,,,,1.0,ArchangelsStaff,JeweledGauntlet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,2.0,LastWhisper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Morellonomicon,,,,,,,,,,,1.0,BrambleVest,WarmogsArmor,,,,,,,,,,,,,,,,,,2.0,TrainerSnax,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUW1_5997787994-baYpSYQRpfqkhDfCf5mclGqoGnWR-WIliKNfbrXpkhnRDjX-tGyfz0Ogz1DCOPNCAyyXZhdMx7LVng
3,EUW1_5997787994,TFT7_Augment_BandOfThieves1,TFT6_Augment_FirstAidKit,TFT7_Augment_JadeTrait,,,,,,,1.0,0.0,1.0,,,3.0,0.0,,0.0,1.0,,,,1.0,,,1.0,0.0,,0.0,0.0,,,,,,2.0,Morellonomicon,ArchangelsStaff,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,UnstableConcoction,TitansResolve,GuardianAngel,,,,,,,,,,,,,1.0,TitanicHydra,FrozenHeart,IonicSpark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,2.0,ThiefsGloves,MadredsBloodrazor,RapidFireCannon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,1.0,ThiefsGloves,WarmogsArmor,BrambleVest,,,,,,,,,EUW1_5997787994-BuzRHJILMvEy3kbwVVMJJvJ_BKhxrOIB4TodI2yy7TdWvj7_X7BxhGi7oF0Mw9c-bZ3wQuRPpCkp8g
8,EUW1_5997787994,TFT7_Augment_EvokerTrait,TFT7_Augment_MageTrait,TFT6_Augment_CyberneticImplants2,,,,0.0,1.0,,1.0,,1.0,,,,,1.0,,0.0,1.0,0.0,,0.0,,,,,,2.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ZekesHerald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,RunaansHurricane,Redemption,BrambleVest,,,,,,,,,,,,,,,,,2.0,RedBuff,,,,,,,,,,,,,,,,,,,3.0,TrainerSnax,None,None,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUW1_5997787994-b1sOirU6X1wezJQUwzWB4SSErkHF9f4Acl9Ff88X2dl5S_1jSG1JkinL5FAT0Vs135HIWMRWxf-U1Q
5,EUW1_5997935578,TFT6_Augment_CyberneticShell2,TFT6_Augment_ItemGrabBag1,TFT7_Augment_DragonHorde,,,1.0,0.0,,,2.0,,0.0,,1.0,0.0,0.0,,,1.0,1.0,,,1.0,,,,,2.0,0.0,,,,,,,,,,,1.0,JeweledGauntlet,InfinityEdge,SpearOfShojin,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,ZekesHerald,Chalice,,,,,,2.0,GargoyleStoneplate,RedBuff,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,Morellonomicon,ArchangelsStaff,ArchangelsStaff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUW1_5997935578-ke7zvVrWV3Xbmlo6lX0BSbFEDBWrxlPqj6FLjsaJ-0jUCdXFiN9v3x18UffBna48GeDl5anbxJcFxQ
4,EUW1_5997935578,TFT6_Augment_JeweledLotus,TFT6_Augment_TinyTitans,TFT7_Augment_DragonHorde,,,1.0,1.0,,,2.0,,1.0,,1.0,,,1.0,,1.0,,,,,0.0,1.0,,,1.0,1.0,,2.0,,,,,,,,,1.0,InfinityEdge,Morellonomicon,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Bloodthirster,FrozenHeart,GuinsoosRageblade,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,TitanicHydra,GargoyleStoneplate,,,,,,,,,,,,,,,,,,4.0,TrainerSnax,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,StatikkShiv,EvokerEmblemItem,,EUW1_5997935578-Z7FaBXJutcPbdVawC37ksCYU_bVImu49HoJbTkoPWl_J_CPpidGrf5lazScIxmqPKOWZcAX2w4sKAw
